X,Y,RowID,CrimeDateTime,CrimeCode,Location,Description,Inside_Outside,Weapon,Post,District,Neighborhood,Latitude,Longitude,GeoLocation,Premise,VRIName,Total_Incidents
1413917.53628462,590857.539226979,157246,2018/04/07 03:01:00+00,1A,1500 W BALTIMORE ST,HOMICIDE,Outside,FIREARM,711,WESTERN,FRANKLIN SQUARE,39.2885,-76.6411,"(39.2885,-76.6411)",STREET,Tri-District,1
1430008.88310192,593912.553679375,157260,2018/04/07 23:19:00+00,1A,2300 JEFFERSON ST,HOMICIDE,Outside,FIREARM,221,SOUTHEAST,MCELDERRY PARK,39.2967,-76.5842,"(39.2967,-76.5842)",STREET,,1
1412125.0994869,593254.508990319,157262,2018/04/07 23:59:00+00,1A,1900 EDMONDSON AV,HOMICIDE,Outside,FIREARM,722,WESTERN,MIDTOWN-EDMONDSON,39.2951,-76.6474,"(39.2951,-76.6474)",STREET,,1
1409446.63800758,605591.957843287,157548,2018/04/05 04:12:00+00,1A,3400 HILLDALE PL,HOMICIDE,Inside,FIREARM,612,NORTHWEST,PARK CIRCLE,39.329,-76.6567,"(39.329,-76.6567)",,,1
1426835.21643295,601183.053862133,157550,2018/04/05 21:55:00+00,1A,1600 E 25TH ST,HOMICIDE,Outside,FIREARM,411,NORTHEAST,DARLEY PARK,39.3167,-76.5953,"(39.3167,-76.5953)",STREET,Eastern 1,1
1410351.2323664,590843.764466493,157663,2018/04/04 11:49:00+00,1A,0 GORMAN AV,HOMICIDE,Inside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2885,-76.6537,"(39.2885,-76.6537)",DWELLING,,1
1410351.2323664,590843.764466493,157664,2018/04/04 11:49:00+00,1A,0 GORMAN AV,HOMICIDE,Inside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2885,-76.6537,"(39.2885,-76.6537)",DWELLING,,1
1440750.16059089,607950.526330954,157918,2018/04/02 08:55:00+00,1O,5400 PLAINFIELD AV,HOMICIDE,Inside,OTHER,444,NORTHEAST,FRANKFORD,39.3351,-76.546,"(39.3351,-76.546)",DWELLING,,1
1411726.62577234,601193.341179899,157920,2018/04/02 16:30:00+00,1A,2300 BRYANT AV,HOMICIDE,Outside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,39.3169,-76.6487,"(39.3169,-76.6487)",STREET,Western,1
1440410.26812116,602339.523019455,157922,2018/04/02 03:37:00+00,1A,5700 MORAVIA RD,HOMICIDE,Outside,FIREARM,443,NORTHEAST,FRANKFORD,39.3197,-76.5473,"(39.3197,-76.5473)",STREET,,1
1407936.72783182,608463.818942968,158121,2018/03/31 01:10:00+00,1A,2600 LOYOLA SOUTHWAY,HOMICIDE,Inside,FIREARM,533,NORTHERN,GREENSPRING,39.3369,-76.662,"(39.3369,-76.662)",DWELLING,,1
1407936.72783182,608463.818942968,158142,2018/03/31 01:10:00+00,1A,2600 LOYOLA SOUTHWAY,HOMICIDE,Inside,FIREARM,533,NORTHERN,GREENSPRING,39.3369,-76.662,"(39.3369,-76.662)",DWELLING,,1
1433920.8852169,610576.432961356,158515,2018/03/28 18:12:00+00,1K,4600 HARFORD RD,HOMICIDE,Inside,KNIFE,421,NORTHEAST,LAURAVILLE,39.3424,-76.5701,"(39.3424,-76.5701)",DWELLING,,1
1411428.12148964,597877.630575162,158516,2018/03/28 22:13:00+00,1A,1700 N PAYSON ST,HOMICIDE,Outside,FIREARM,735,WESTERN,EASTERWOOD,39.3078,-76.6498,"(39.3078,-76.6498)",STREET,Western,1
1426724.30407348,600672.627722494,158517,2018/03/28 22:09:00+00,1A,1600 CLIFTVIEW AV,HOMICIDE,Outside,FIREARM,312,EASTERN,DARLEY PARK,39.3153,-76.5957,"(39.3153,-76.5957)",STREET,Eastern 1,1
1402829.77465373,612925.576907799,158779,2018/03/25 15:30:00+00,1A,5300 DENMORE AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,ARLINGTON,39.3492,-76.68,"(39.3492,-76.68)",STREET,,1
1413582.59805555,589654.248836371,159250,2018/03/21 23:40:00+00,1A,200 S GILMOR ST,HOMICIDE,Inside,FIREARM,935,SOUTHERN,NEW SOUTHWEST/MOUNT CLARE,39.2852,-76.6423,"(39.2852,-76.6423)",DWELLING,Tri-District,1
1406051.03753802,605870.803113939,159333,2018/03/20 09:15:00+00,1A,3900 HILTON RD,HOMICIDE,Outside,FIREARM,625,NORTHWEST,EAST ARLINGTON,39.3298,-76.6687,"(39.3298,-76.6687)",STREET,,1
1410210.27632114,598164.377191933,159478,2018/03/19 22:00:00+00,1A,2300 WESTWOOD AV,HOMICIDE,Outside,FIREARM,723,WESTERN,COPPIN HEIGHTS/ASH-CO-EAST,39.3086,-76.6541,"(39.3086,-76.6541)",STREET,Western,1
1416240.39565749,597423.030924367,159601,2018/03/18 21:47:00+00,1A,1800 MCCULLOH ST,HOMICIDE,Outside,FIREARM,131,CENTRAL,DRUID HEIGHTS,39.3065,-76.6328,"(39.3065,-76.6328)",STREET,,1
1428692.35856639,603449.639282922,159867,2018/03/16 12:55:00+00,1A,2800 HILLEN RD,HOMICIDE,Outside,FIREARM,411,NORTHEAST,COLDSTREAM HOMESTEAD MONTEBELLO,39.3229,-76.5887,"(39.3229,-76.5887)",STREET,,1
1435922.44222995,606032.912282526,160190,2018/03/13 21:55:00+00,1K,4200 SEIDEL AV,HOMICIDE,Inside,KNIFE,422,NORTHEAST,FRANKFORD,39.3299,-76.5631,"(39.3299,-76.5631)",DWELLING,,1
1412186.06586696,592125.613781878,160557,2018/03/10 13:15:00+00,1A,300 N MONROE ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.292,-76.6472,"(39.292,-76.6472)",STREET,,1
1423410.07796758,601568.759534864,160642,2018/03/09 20:40:00+00,1A,600 GUTMAN AV,HOMICIDE,Outside,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,39.3178,-76.6074,"(39.3178,-76.6074)",STREET,,1
1424579.55721439,599388.382790155,160773,2018/03/08 14:31:00+00,1A,1100 E NORTH AV,HOMICIDE,Outside,FIREARM,312,EASTERN,EAST BALTIMORE MIDWAY,39.3118,-76.6033,"(39.3118,-76.6033)",PARKING LOT,Eastern 1,1
1412341.39316152,588556.711175565,161077,2018/03/05 11:05:00+00,1A,1900 WILKENS AV,HOMICIDE,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,39.2822,-76.6467,"(39.2822,-76.6467)",STREET,Tri-District,1
1424870.32363777,604088.333588706,161182,2018/03/04 22:00:00+00,1A,1100 HOMESTEAD ST,HOMICIDE,Inside,FIREARM,513,NORTHERN,BETTER WAVERLY,39.3247,-76.6022,"(39.3247,-76.6022)",DWELLING,,1
1427329.50872221,617248.307699975,161744,2018/02/27 01:15:00+00,1O,1200 E BELVEDERE AV,HOMICIDE,Inside,OTHER,414,NORTHEAST,RAMBLEWOOD,39.3608,-76.5933,"(39.3608,-76.5933)",DWELLING,,1
1424987.44519405,616145.248133546,161746,2018/02/27 18:45:00+00,1A,5600 LOTHIAN RD,HOMICIDE,Outside,FIREARM,523,NORTHERN,MID-GOVANS,39.3578,-76.6016,"(39.3578,-76.6016)",STREET,,1
1433247.9312584,603288.446119908,161875,2018/02/26 18:56:00+00,1A,3000 MAYFIELD AV,HOMICIDE,Outside,FIREARM,432,NORTHEAST,BELAIR-EDISON,39.3224,-76.5726,"(39.3224,-76.5726)",STREET,Northeastern,1
1424964.13227643,569559.287940108,161878,2018/02/26 18:38:00+00,1A,4100 6TH ST,HOMICIDE,Inside,FIREARM,913,SOUTHERN,BROOKLYN,39.2299,-76.6024,"(39.2299,-76.6024)",DWELLING,,1
1404301.49280923,612602.960401925,161973,2018/02/25 16:58:00+00,1A,5100 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3483,-76.6748,"(39.3483,-76.6748)",STREET,Northwestern,1
1404301.49280923,612602.960401925,161985,2018/02/25 16:58:00+00,1A,5100 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3483,-76.6748,"(39.3483,-76.6748)",STREET,Northwestern,1
1411706.88278675,591613.836701425,162384,2018/02/21 21:00:00+00,1A,200 N PAYSON ST,HOMICIDE,Outside,FIREARM,714,WESTERN,PENROSE/FAYETTE STREET OUTREACH,39.2906,-76.6489,"(39.2906,-76.6489)",STREET,,1
1403129.22282937,608191.498480298,162385,2018/02/21 20:11:00+00,1A,3800 OAKFORD AV,HOMICIDE,Outside,FIREARM,623,NORTHWEST,DOLFIELD,39.3362,-76.679,"(39.3362,-76.679)",STREET,,1
1416583.04398461,596659.513179258,162386,2018/02/21 13:29:00+00,1A,500 MC MECHEN ST,HOMICIDE,Outside,FIREARM,123,CENTRAL,UPTON,39.3044,-76.6316,"(39.3044,-76.6316)",STREET,Central,1
1433790.50181716,590178.415753081,162619,2018/02/19 22:02:00+00,1A,3200 EASTERN AV,HOMICIDE,Inside,FIREARM,225,SOUTHEAST,CANTON,39.2864,-76.5709,"(39.2864,-76.5709)",COMMON BUSINESS,,1
1405458.51837676,597600.454040889,162802,2018/02/17 23:24:00+00,1A,1700 N ELLAMONT ST,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,39.3071,-76.6709,"(39.3071,-76.6709)",STREET,,1
1423321.71087765,608962.455555968,163060,2018/02/15 22:05:00+00,1A,4000 OLD YORK RD,HOMICIDE,Outside,FIREARM,525,NORTHERN,PEN LUCY,39.3381,-76.6076,"(39.3381,-76.6076)",PUBLIC AREA,,1
1435264.52211613,601622.461949032,163275,2018/02/13 13:16:00+00,1A,3800 ELMLEY AV,HOMICIDE,Outside,FIREARM,432,NORTHEAST,BELAIR-EDISON,39.3178,-76.5655,"(39.3178,-76.5655)",STREET,,1
1442448.90099592,602021.896678519,163276,2018/02/13 21:18:00+00,1A,6100 FRANKFORD AV,HOMICIDE,Outside,FIREARM,443,NORTHEAST,FRANKFORD,39.3188,-76.5401,"(39.3188,-76.5401)",STREET,,1
1426334.61941291,592803.369225207,164376,2018/02/03 13:12:00+00,1A,1500 E LEXINGTON ST,HOMICIDE,Outside,FIREARM,212,SOUTHEAST,DUNBAR-BROADWAY,39.2937,-76.5972,"(39.2937,-76.5972)",STREET,,1
1403678.66547811,596792.77827188,164749,2018/01/31 18:01:00+00,1A,3600 N FRANKLINTOWN RD,HOMICIDE,Outside,FIREARM,821,SOUTHWEST,GWYNNS FALLS/LEAKIN PARK,39.3049,-76.6772,"(39.3049,-76.6772)",PUBLIC AREA,,1
1400832.39431219,609859.029013456,164879,2018/01/30 03:22:00+00,1A,4100 GROVELAND AVE,HOMICIDE,Outside,FIREARM,621,NORTHWEST,WEST ARLINGTON,39.3408,-76.6871,"(39.3408,-76.6871)",STREET,,1
1411742.32426507,597113.939799406,165128,2018/01/28 18:26:00+00,1A,1500 APPLETON ST,HOMICIDE,Outside,FIREARM,735,WESTERN,EASTERWOOD,39.3057,-76.6487,"(39.3057,-76.6487)",VEHICLE,,1
1403808.02755591,600217.064371147,165131,2018/01/28 20:21:00+00,1A,3500 GWYNNS FALLS PKWY,HOMICIDE,Outside,FIREARM,624,NORTHWEST,GARWYN OAKS,39.3143,-76.6767,"(39.3143,-76.6767)",STREET,,1
1401927.34845596,612193.946693628,165257,2018/01/27 18:53:00+00,1A,5300 CORDELIA AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,ARLINGTON,39.3472,-76.6832,"(39.3472,-76.6832)",STREET,Northwestern,1
1428476.71921178,569574.825320773,165369,2018/01/26 12:00:00+00,1O,1500 SPRUCE ST,HOMICIDE,Inside,OTHER,911,SOUTHERN,CURTIS BAY,39.2299,-76.59,"(39.2299,-76.59)",DWELLING,,1
1426724.30407348,600672.627722494,165499,2018/01/25 23:10:00+00,1A,1600 CLIFTVIEW AV,HOMICIDE,Outside,FIREARM,312,EASTERN,DARLEY PARK,39.3153,-76.5957,"(39.3153,-76.5957)",VEHICLE,Eastern 1,1
1426406.01509392,595863.275448046,165630,2018/01/24 20:35:00+00,1A,1000 BILLIE HOLIDAY CT,HOMICIDE,Inside,FIREARM,323,EASTERN,GAY STREET,39.3021,-76.5969,"(39.3021,-76.5969)",DWELLING,,1
1417153.87360139,595459.840949303,165750,2018/01/23 12:51:00+00,1A,1300 DIVISION ST,HOMICIDE,Outside,FIREARM,123,CENTRAL,UPTON,39.3011,-76.6296,"(39.3011,-76.6296)",VEHICLE,Central,1
1417153.87360139,595459.840949303,165752,2018/01/23 12:51:00+00,1A,1300 DIVISION ST,HOMICIDE,Outside,FIREARM,123,CENTRAL,UPTON,39.3011,-76.6296,"(39.3011,-76.6296)",VEHICLE,Central,1
1417084.48162099,591635.078812591,165885,2018/01/22 22:32:00+00,1A,100 N FREMONT AV,HOMICIDE,Inside,FIREARM,712,WESTERN,POPPLETON,39.2906,-76.6299,"(39.2906,-76.6299)",DWELLING,,1
1411893.99490667,601813.191055825,166009,2018/01/21 16:27:00+00,1A,3400 AUCHENTOROLY TER,HOMICIDE,Outside,FIREARM,732,WESTERN,PARKVIEW/WOODBROOK,39.3186,-76.6481,"(39.3186,-76.6481)",STREET,,1
1409646.64993587,590039.784433727,166010,2018/01/21 21:41:00+00,1A,2500 BOYD ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SHIPLEY HILL,39.2863,-76.6562,"(39.2863,-76.6562)",STREET,,1
1414934.98122597,598364.830361463,166141,2018/01/20 04:25:00+00,1A,500 GOLD ST,HOMICIDE,Outside,FIREARM,131,CENTRAL,DRUID HEIGHTS,39.3091,-76.6374,"(39.3091,-76.6374)",STREET,,1
1429157.88725483,594345.776152501,166143,2018/01/20 11:28:00+00,1A,600 N DUNCAN ST,HOMICIDE,Inside,FIREARM,321,EASTERN,CARE,39.2979,-76.5872,"(39.2979,-76.5872)",COMMON BUSINESS,,1
1425421.3795992,600994.705220745,166276,2018/01/19 21:33:00+00,1K,2300 ROBB ST,HOMICIDE,Inside,KNIFE,312,EASTERN,EAST BALTIMORE MIDWAY,39.3162,-76.6003,"(39.3162,-76.6003)",DWELLING,Eastern 1,1
1407053.5443426,594765.208607141,167104,2018/01/12 22:47:00+00,1A,2900 MOSHER ST,HOMICIDE,Outside,FIREARM,814,SOUTHWEST,FRANKLINTOWN ROAD,39.2993,-76.6653,"(39.2993,-76.6653)",STREET,,1
1413235.81212486,598722.374668355,167105,2018/01/12 11:33:00+00,1A,1600 W NORTH AV,HOMICIDE,Outside,FIREARM,733,WESTERN,PENN NORTH,39.3101,-76.6434,"(39.3101,-76.6434)",STREET,Western,1
1405000.20546865,591261.101486592,167254,2018/01/11 00:53:00+00,1A,200 N HILTON ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SAINT JOSEPHS,39.2897,-76.6726,"(39.2897,-76.6726)",VEHICLE,,1
1427268.84405766,611820.811722044,167391,2018/01/10 19:29:00+00,1A,1400 E COLD SPRING LA,HOMICIDE,Outside,FIREARM,413,NORTHEAST,NEW NORTHWOOD,39.3459,-76.5936,"(39.3459,-76.5936)",PARKING LOT,,1
1425937.43243412,593020.161682279,167392,2018/01/10 10:24:00+00,1A,1400 MAY CT,HOMICIDE,Outside,FIREARM,212,SOUTHEAST,DUNBAR-BROADWAY,39.2943,-76.5986,"(39.2943,-76.5986)",PUBLIC HOUSING,,1
1410853.51170601,577878.972841558,167647,2018/01/08 12:34:00+00,1A,2600 W PATAPSCO AV,HOMICIDE,Outside,FIREARM,923,SOUTHERN,LAKELAND,39.2529,-76.6521,"(39.2529,-76.6521)",STREET,,1
1425707.10895664,619681.568867392,167821,2018/01/06 07:52:00+00,1A,6100 MACBETH DR,HOMICIDE,Outside,FIREARM,522,NORTHERN,GLEN OAKS,39.3675,-76.599,"(39.3675,-76.599)",STREET,,1
1416319.2742823,598916.722523455,168137,2018/01/03 17:54:00+00,1A,2000 LINDEN AV,HOMICIDE,Outside,FIREARM,133,CENTRAL,RESERVOIR HILL,39.3106,-76.6325,"(39.3106,-76.6325)",PARKING LOT,,1
1422770.28919791,612238.267600983,168248,2018/01/02 23:48:00+00,1A,500 RICHWOOD AV,HOMICIDE,Outside,FIREARM,521,NORTHERN,RICHNOR SPRINGS,39.3471,-76.6095,"(39.3471,-76.6095)",STREET,,1
1412088.3217803,588118.651678548,168393,2018/01/01 15:37:00+00,1A,2000 EAGLE ST,HOMICIDE,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,39.281,-76.6476,"(39.281,-76.6476)",STREET,,1
1441360.34742105,604711.817218133,168394,2018/01/01 17:30:00+00,1A,5100 GOODNOW RD,HOMICIDE,Outside,FIREARM,443,NORTHEAST,FRANKFORD,39.3262,-76.5439,"(39.3262,-76.5439)",PARKING LOT,,1
1425504.74226778,569015.303618871,168785,2017/12/28 03:55:00+00,1A,900 HERNDON CT,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,39.2284,-76.6005,"(39.2284,-76.6005)",STREET,,1
1404377.91660049,591149.606723418,168911,2017/12/27 17:28:00+00,1A,200 N MONASTERY AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,ALLENDALE,39.2894,-76.6748,"(39.2894,-76.6748)",STREET,,1
1403487.15460746,610960.987096402,169024,2017/12/26 16:40:00+00,1A,3700 ARCADIA AV,HOMICIDE,Outside,FIREARM,613,NORTHWEST,LANGSTON HUGHES,39.3438,-76.6777,"(39.3438,-76.6777)",STREET,Northwestern,1
1427881.61001683,594959.239711631,169029,,1A,800 N DURHAM ST,HOMICIDE,Outside,FIREARM,321,EASTERN,MIDDLE EAST,39.2996,-76.5917,"(39.2996,-76.5917)",STREET,,1
1423353.91015496,608051.990977315,169030,2017/12/26 22:04:00+00,1A,600 E 38TH ST,HOMICIDE,Outside,FIREARM,515,NORTHERN,WAVERLY,39.3356,-76.6075,"(39.3356,-76.6075)",STREET,,1
1402601.52861261,589212.896905664,169259,2017/12/24 19:00:00+00,1A,200 S MONASTERY AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,39.2841,-76.6811,"(39.2841,-76.6811)",STREET,,1
1405941.21428462,612754.550319897,169388,2017/12/23 00:20:00+00,1A,4900 PEMBRIDGE AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3487,-76.669,"(39.3487,-76.669)",STREET,,1
1407710.89170024,593019.294947088,169390,2017/12/23 11:02:00+00,1A,600 N DUKELAND ST,HOMICIDE,Outside,FIREARM,721,WESTERN,MOSHER,39.2945,-76.663,"(39.2945,-76.663)",ALLEY,,1
1417026.98982817,591853.387221085,169783,2017/12/20 20:39:00+00,1A,800 W LEXINGTON ST,HOMICIDE,Outside,FIREARM,712,WESTERN,POPPLETON,39.2912,-76.6301,"(39.2912,-76.6301)",STREET,,1
1426715.76450351,589818.317377504,169968,2017/12/19 19:26:00+00,1A,1500 EASTERN AVE,HOMICIDE,Outside,FIREARM,213,SOUTHEAST,FELLS POINT,39.2855,-76.5959,"(39.2855,-76.5959)",PUBLIC AREA,,1
1435343.84731689,602788.407620246,170147,2017/12/18 22:35:00+00,1A,3500 PELHAM AV,HOMICIDE,Outside,FIREARM,432,NORTHEAST,BELAIR-EDISON,39.321,-76.5652,"(39.321,-76.5652)",COMMON BUSINESS,Northeastern,1
1436070.68531014,604613.082259903,170515,2017/12/15 11:50:00+00,1A,4300 SHAMROCK AV,HOMICIDE,Outside,FIREARM,442,NORTHEAST,BELAIR-EDISON,39.326,-76.5626,"(39.326,-76.5626)",VEHICLE,Northeastern,1
1405811.68232843,609475.91140925,170517,2017/12/15 14:53:00+00,1A,4500 REISTERSTOWN RD,HOMICIDE,Outside,FIREARM,613,NORTHWEST,TOWANDA-GRANTLEY,39.3397,-76.6695,"(39.3397,-76.6695)",STREET,,1
1407083.44702889,594328.235032975,170640,2017/12/14 16:46:00+00,1A,900 POPLAR GROVE ST,HOMICIDE,Inside,FIREARM,814,SOUTHWEST,FRANKLINTOWN ROAD,39.2981,-76.6652,"(39.2981,-76.6652)",COMMON BUSINESS,,1
1411462.91315215,588808.290412337,170940,2017/12/12 14:24:00+00,1A,400 S PULASKI ST,HOMICIDE,Outside,FIREARM,834,SOUTHWEST,CARROLLTON RIDGE,39.2829,-76.6498,"(39.2829,-76.6498)",STREET,Tri-District,1
1443353.32862217,607781.482639165,171189,2017/12/10 00:00:00+00,1A,5800 MOORES RUN CT,HOMICIDE,Outside,FIREARM,441,NORTHEAST,CEDONIA,39.3346,-76.5368,"(39.3346,-76.5368)",PUBLIC AREA,,1
1404301.36305628,612639.38408607,171317,2017/12/09 11:07:00+00,1A,3200 SPAULDING AV,HOMICIDE,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3484,-76.6748,"(39.3484,-76.6748)",STREET,Northwestern,1
1426657.03663149,615861.193525683,171639,2017/12/07 17:22:00+00,1A,5600 THE ALAMEDA,HOMICIDE,Outside,FIREARM,522,NORTHERN,GLEN OAKS,39.357,-76.5957,"(39.357,-76.5957)",PARKING LOT,,1
1435837.33244798,600168.236167308,171789,2017/12/06 16:36:00+00,1A,3800 SINCLAIR LA,HOMICIDE,Outside,FIREARM,432,NORTHEAST,BELAIR-EDISON,39.3138,-76.5635,"(39.3138,-76.5635)",STREET,,1
1426547.82969753,595791.054545729,172063,,1A,1600 E EAGER ST,HOMICIDE,Outside,FIREARM,323,EASTERN,GAY STREET,39.3019,-76.5964,"(39.3019,-76.5964)",STREET,,1
1422742.7809913,572317.856442503,172180,2017/12/03 22:15:00+00,1A,3700 S HANOVER ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,39.2375,-76.6102,"(39.2375,-76.6102)",STREET,,1
1422772.78211322,611655.490665982,172264,2017/12/02 19:05:00+00,1A,500 WILLOW AV,HOMICIDE,Outside,FIREARM,521,NORTHERN,WRENLANE,39.3455,-76.6095,"(39.3455,-76.6095)",STREET,,1
1428011.44077255,591244.605728765,172585,2017/11/30 22:30:00+00,1A,1800 E PRATT ST,HOMICIDE,Inside,FIREARM,212,SOUTHEAST,UPPER FELLS POINT,39.2894,-76.5913,"(39.2894,-76.5913)",DWELLING,,1
1425232.40361586,598917.718076061,172586,2017/11/30 11:19:00+00,1A,1800 AIKEN ST,HOMICIDE,Outside,FIREARM,314,EASTERN,OLIVER,39.3105,-76.601,"(39.3105,-76.601)",STREET,Eastern 1,1
1406463.09878271,593706.766449486,172587,2017/11/30 20:48:00+00,1A,3000 RAYNER AV,HOMICIDE,Inside,FIREARM,814,SOUTHWEST,FRANKLINTOWN ROAD,39.2964,-76.6674,"(39.2964,-76.6674)",VACANT DWELLING,,1
1409570.36953806,587744.820169103,172904,2017/11/28 01:36:00+00,1A,2600 ST BENEDICT ST,HOMICIDE,Outside,FIREARM,834,SOUTHWEST,MILLHILL,39.28,-76.6565,"(39.28,-76.6565)",STREET,,1
1412565.86731975,589067.509329873,172905,2017/11/28 11:54:00+00,1A,1800 WILHELM ST,HOMICIDE,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,39.2836,-76.6459,"(39.2836,-76.6459)",STREET,Tri-District,1
1403129.22282937,608191.498480298,172910,2017/11/28 23:22:00+00,1A,3800 OAKFORD AV,HOMICIDE,Outside,FIREARM,623,NORTHWEST,DOLFIELD,39.3362,-76.679,"(39.3362,-76.679)",STREET,,1
1409677.1502077,589457.123766515,173352,2017/11/25 20:00:00+00,1A,200 S CATHERINE ST,HOMICIDE,Outside,FIREARM,835,SOUTHWEST,SHIPLEY HILL,39.2847,-76.6561,"(39.2847,-76.6561)",STREET,Tri-District,1
1412282.52602339,589139.258761902,173353,2017/11/25 20:40:00+00,1A,1900 WILHELM ST,HOMICIDE,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,39.2838,-76.6469,"(39.2838,-76.6469)",ALLEY,Tri-District,1
1434203.56197699,592620.746179521,173518,2017/11/24 06:55:00+00,1A,3400 NOBLE ST,HOMICIDE,Outside,FIREARM,222,SOUTHEAST,BALTIMORE HIGHLANDS,39.2931,-76.5694,"(39.2931,-76.5694)",STREET,,1
1402025.34848049,608406.184502296,173520,2017/11/24 15:00:00+00,1A,3900 RIDGEWOOD AV,HOMICIDE,Outside,FIREARM,623,NORTHWEST,DOLFIELD,39.3368,-76.6829,"(39.3368,-76.6829)",STREET,,1
1420449.81094655,592304.566382175,173901,2017/11/21 18:31:00+00,1A,200 PARK AVE,HOMICIDE,Inside,FIREARM,114,CENTRAL,DOWNTOWN,39.2924,-76.618,"(39.2924,-76.618)",COMMON BUSINESS,,1
1416398.60437628,593271.368741805,174588,2017/11/16 16:39:00+00,1A,900 BENNETT PL,HOMICIDE,Outside,FIREARM,713,WESTERN,HARLEM PARK,39.2951,-76.6323,"(39.2951,-76.6323)",ALLEY,Central,1
1425348.72236151,585259.365334073,174870,2017/11/14 01:15:00+00,1A,1400 LAWRENCE ST,HOMICIDE,Outside,FIREARM,943,SOUTHERN,RIVERSIDE,39.273,-76.6008,"(39.273,-76.6008)",,,1
1431003.08610108,593115.779637614,174871,2017/11/14 22:12:00+00,1O,200 N LUZERNE AV,HOMICIDE,Outside,OTHER,221,SOUTHEAST,MCELDERRY PARK,39.2945,-76.5807,"(39.2945,-76.5807)",STREET,,1
1405917.95131154,611370.348786209,174878,2017/11/14 11:13:00+00,1O,3100 VIRGINIA AV,HOMICIDE,Outside,OTHER,614,NORTHWEST,CENTRAL PARK HEIGHTS,39.3449,-76.6691,"(39.3449,-76.6691)",VACANT DWELLING,,1
1428706.30747986,600353.666560564,175152,2017/11/12 20:01:00+00,1A,2100 Sinclair Ln,HOMICIDE,Outside,FIREARM,431,NORTHEAST,CLIFTON PARK,39.3144,-76.5887,"(39.3144,-76.5887)",VEHICLE,,1
1426082.30796182,592255.90245011,175154,2017/11/12 14:23:00+00,1A,0 N SPRING ST,HOMICIDE,Outside,FIREARM,212,SOUTHEAST,WASHINGTON HILL,39.2922,-76.5981,"(39.2922,-76.5981)",STREET,,1
1401225.72530315,610625.285371587,175973,2017/11/06 11:01:00+00,1A,5200 FAIRLAWN AVE,HOMICIDE,Outside,FIREARM,634,NORTHWEST,WOODMERE,39.3429,-76.6857,"(39.3429,-76.6857)",COMMON BUSINESS,,1
1407317.52187441,599938.341538727,176240,2017/11/04 00:48:00+00,1A,2800 ELGIN AV,HOMICIDE,Outside,FIREARM,731,WESTERN,PANWAY/BRADDISH AVENUE,39.3135,-76.6643,"(39.3135,-76.6643)",VEHICLE,,1
1434807.74579135,590547.453703639,176385,2017/11/03 15:52:00+00,1K,400 S CONKLING ST,HOMICIDE,Inside,KNIFE,225,SOUTHEAST,HIGHLANDTOWN,39.2874,-76.5673,"(39.2874,-76.5673)",DWELLING,,1
1443983.593258,606218.447422642,176490,2017/11/02 18:30:00+00,1A,5400 MOORES RUN DR,HOMICIDE,Outside,FIREARM,444,NORTHEAST,FRANKFORD,39.3303,-76.5346,"(39.3303,-76.5346)",PUBLIC AREA,,1
1423657.44901584,596689.031037537,176512,2017/11/02 20:45:00+00,1A,1200 HOMEWOOD AV,HOMICIDE,Inside,FIREARM,313,EASTERN,JOHNSTON SQUARE,39.3044,-76.6066,"(39.3044,-76.6066)",VACANT DWELLING,,1
1401951.37957068,588955.67001645,176513,2017/11/02 19:20:00+00,1A,200 COLLINS AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,39.2834,-76.6834,"(39.2834,-76.6834)",STREET,,1
